"";"TCGA.OR.A5JZ";"TCGA.OR.A5L5";"TCGA.OR.A5JF";"TCGA.OR.A5LO";"TCGA.OR.A5KT";"TCGA.OR.A5L4";"TCGA.OR.A5KU";"TCGA.PK.A5H9";"TCGA.OR.A5JS";"TCGA.OR.A5LR";"TCGA.OR.A5LC";"TCGA.OR.A5JA";"TCGA.OR.A5JT";"TCGA.OR.A5J8";"TCGA.PA.A5YG";"TCGA.OR.A5LP";"TCGA.OR.A5LJ";"TCGA.OR.A5JL";"TCGA.OR.A5K4";"TCGA.OU.A5PI";"TCGA.OR.A5JJ";"TCGA.P6.A5OF";"TCGA.OR.A5K8";"TCGA.OR.A5L8"
"TMTC1";10,8976356769518;10,431320792171;10,8452204920016;10,3867227627547;10,417184163257;9,97873685910335;11,821115893344;9,95803021635339;9,4802403604586;11,1153708923303;8,97129801625048;9,77005155703506;12,1700319545344;11,4048165743237;10,5916543552638;9,82230337440772;10,9830446270922;10,4000385425801;10,2275106353993;11,5059759395102;11,8833760394794;11,1499956371812;8,9880133967279;13,0540464107861
"TMX2";11,2139808332406;11,6237625684648;11,853598094325;10,982493183882;12,929042421111;11,5549081427067;11,9828140669425;11,4450721458689;12,0858929767781;11,4492500449435;11,7223286963366;11,4984660718614;11,5451444449246;11,8424442008125;11,5686698111877;11,6583258691851;11,5586485640051;12,7536518566936;11,343461193058;11,9133138701286;11,9800994705607;11,0802688172196;11,7301071970103;11,4194313356189
"TMX4";11,532198989385;11,4659893522375;12,0959210871532;11,2925648457055;10,7098714023968;11,127628722525;11,6292053606997;12,0565620842972;10,6351540346196;11,2481043528645;10,2387171824194;11,9607196039115;12,6029576279337;10,5208241108486;12,3599106788502;12,4181503201684;10,2813937835666;11,3153745758239;11,402498964366;11,7905951853659;10,3668800157761;11,4112425215813;10,7684687264741;10,4061209210811
"TNFAIP3";10,2883131775505;9,09344746130389;11,9012402645046;12,7332063800012;10,3556514534945;9,60167984696414;9,04668566798828;11,1051339097451;13,0950387085054;8,87954116261165;9,717504367786;12,545142525242;10,5183784583824;11,6697559498771;10,0234500080252;8,91267550383247;11,7226654032952;11,42990278644;8,7372073752045;11,7224195923349;10,9924829289131;11,2698786391248;12,4062776939304;11,6476170721359
"TNFAIP8L3";11,9099264808555;10,7865279988486;9,5451275616924;9,22182106833935;10,8858552092283;8,24688356178376;9,25792625176305;9,51984034819504;8,85546278639573;10,6546003278476;6,56915718385628;7,32895834947964;11,6763938941377;11,031337100959;6,8601914754415;7,77335003162898;7,22809295826501;10,8004293164833;10,7147557952896;7,65911464196892;8,15929681423412;7,95614442499463;9,16965930944732;6,13593487908161
"TNFAIP8";7,95972716628637;8,27853934482431;6,97998908937649;8,98594744170722;8,51762585415325;7,73071556248564;9,64209500190858;7,0259534246435;7,39400093120667;9,261582451178;7,28427939750279;7,45939511514513;8,07314173578272;10,0905766786941;8,88255464537808;7,94593437625535;8,61696869080518;6,93039238609499;7,96477565629068;8,59530591201793;9,01798063180478;7,62832278849068;7,69728305514561;7,50201131440236
"TNFRSF10C";9,63334536961111;6,69320494488745;8,34874095745316;6,15094394623293;6,93308333622082;6,4076161497719;9,74227655506744;7,68660817246804;6,07481682893993;6,56598839603828;7,35798403715282;7,61840557614059;8,69085039990495;8,40968013657498;6,67696909270189;6,60976672805456;6,89350504332114;7,96577510685142;9,19787109432042;5,55638842762403;6,56263695190366;7,78844934971458;8,91017434781314;6,73992574403132
"TNFRSF11A";5,56210336756265;5,94679662041584;5,34046431630699;6,79781889075965;5,96636697205778;6,38203700137315;5,76734794893014;5,689995194652;5,06873001457977;5,69733016212042;5,46330129157438;5,55410248160212;5,89791922645612;7,4718662913287;7,27931331313765;7,38963849040106;5,19169209539176;6,33130243207275;5,71977589941324;5,90911812001803;5,4987540493204;5,61052109278006;5,44218549063231;7,03237959412239
"TNFSF12.TNFSF13";5,56210336756265;9,22037063471331;6,0051688388871;8,03678099116444;8,59553002419351;7,05078075430896;5,85720867936385;5,71383452413242;6,42852102172622;6,81203006785889;7,83883982520936;6,25123930033666;4,85441482646754;10,524531787495;7,27931331313765;7,28947550951742;8,00867416518414;4,84716215854247;4,87807240069978;6,2830686367201;7,02659795044134;6,97846647198326;7,61140642400712;5,89873221029057
"TNFSF13B";6,97278769509146;6,69320494488745;8,20760262280441;8,19655952596811;7,3730160858956;6,27397845575284;5,7191474719138;6,01634587165285;9,26241757208272;5,79865047666366;8,89650245844406;7,12087010679984;5,5263233071368;7,96292574507022;6,71333605577707;6,89662742914684;7,10970764360736;8,5916271722246;5,42103939861727;7,68154916697815;6,23057141886151;9,49004445547628;6,46867902601684;5,49345280053534
"TNFSF13";10,7017173726846;11,3268692119217;8,95663323294461;7,15025684748877;9,89900951739553;8,40205489858514;8,58298787732317;9,21902576839399;11,1207884234562;10,7247960857935;10,3881514039672;8,66161795444388;11,4225500739386;11,2418883001658;10,9211161736926;9,97554074551491;9,15204258198125;10,45867129753;10,2388819021926;8,88075818972441;9,80466431456457;8,92513763128204;6,56845064128078;10,446399830341
"TNFSF8";5,24017631610679;5,9966904627456;5,37689799987465;4,8470180937207;6,06150981791728;5,5364250711145;5,07344811650679;6,13273839215993;5,06873001457977;5,6422980970489;5,05527855473085;5,18939859070648;5,5263233071368;6,95397876730707;7,09489948464854;6,40954125551017;5,24951696015539;5,63996791954755;4,87807240069978;5,51230527206821;5,02471700847001;5,52837264198974;5,44218549063231;5,09050577816723
"TNFSF9";6,45235998739701;7,70969685268639;7,52853272119238;8,44975881358682;6,79008167111687;7,23788338099851;8,32206923387185;6,5429353200125;6,90280949086967;7,3159486930695;8,58645713740701;8,40475519584105;8,08277337317853;7,65346269081488;7,69617817315094;7,00145717716976;6,72705435780477;6,33130243207275;8,02489165011413;7,19883481663747;7,321464615766;8,36548327452787;8,7102319738499;6,52690398697563
"TNIP1";12,994386725069;12,6560779422519;11,73163889977;11,9979124389643;12,0954249888219;11,9340516886241;13,090931418658;13,2605036980306;11,1889383630187;12,8335203249738;11,1842133856692;12,6445206916709;12,959700240919;12,6832949987878;13,2110857812736;12,9293358655081;12,3659507003836;12,7838371625057;12,9389263826872;12,2365246892437;11,9812094543874;12,5492132796134;13,1237606131961;11,9088282221489
"TNK2";9,82804751697867;10,4902737137293;9,42045829439588;10,1985311743238;10,4724626493956;9,57594762900466;10,6126653139031;10,1746925581787;10,3367628010983;10,3062773195639;10,531352400834;8,89808212779845;10,05262926034;10,7853257553432;10,786131029529;10,6105206629002;10,9836743982131;8,76547863618247;9,8871435267962;10,2586714143356;9,58552484518733;9,6366909919556;8,74055896066499;10,0554839660859
"TNKS2";11,4036236954358;10,8001195302943;11,1203502848313;11,3787156570303;10,5039085686689;10,8885249851803;10,3057568983241;11,4302227223288;10,6074240202783;10,861591267096;11,0135059091601;10,523055514572;11,1448357153406;10,8104462549827;11,3491032882858;11,4101028466826;11,3390357519834;11,1189894946904;11,1116571821971;11,8426614325444;10,4819471938573;11,8146091405602;11,6447624881597;11,7675345955966
"TNNC2";5,75167934522707;7,75436887365855;7,702684715244;5,23603293854875;6,95549156594704;5,83042685189409;6,54308624824676;5,73708967739349;5,84568643471606;5,97505166043118;5,96722424679312;6,65532883546238;5,97254236371939;6,12457411286396;7,54275272892308;6,25541258551143;7,9422369959533;5,98467790129393;7,52101827879777;5,9946069948614;7,72341432418146;5,75525362068425;7,01135331553978;7,35793695701902
"TNNI3K";5,75167934522707;6,69320494488745;6,02290643401759;5,81324409345475;5,96636697205778;5,26108731480965;6,21909716985161;5,61455465243687;5,34993780805048;5,79865047666366;5,62985955769878;5,55410248160212;6,06464899358874;5,1460374736081;6,27517530625823;6,38024006588717;5,05419828731764;6,75186784253058;5,31029313414662;7,35737958181185;5,5647611881708;6,86150676314783;5,44218549063231;7,59815732085842
"TNRC6A";12,0676280385009;11,9674342405336;12,2716384094506;11,4591409313855;10,8788181391857;11,4491294544952;11,8285362899103;11,831547478478;12,1134294074968;12,4115066035517;11,4156037189371;11,3139753765633;12,3014345522242;10,3432666962175;11,6464377044871;11,6137915180447;12,2618140012739;11,2449522474051;12,0340760245993;11,9129242684301;11,8381462717005;11,5607385522035;12,2513077423621;12,354750064002
"TOE1";9,09069302266142;8,84454765765878;8,89749459605999;9,3736000046;9,32941111408299;8,69367215515821;9,42709864430091;9,05509941153736;9,39067610257928;8,98282338422154;8,997901010757;9,83387183871262;8,9246424010086;9,46517535214313;8,32417907898492;8,95908999042952;9,03761367601274;9,74297260995868;9,64832689858002;8,838602708036;9,56788460118299;8,28310067693683;9,13207745769234;9,31449382640398
"TOMM40";10,545049436513;11,3851394304984;12,67702158683;11,0177398717681;11,8577508307205;11,8475223002506;12,2178644059223;10,532850294089;12,9104221168907;10,8872284681075;13,068509297621;12,4420513041036;11,6862231915848;11,373916593209;11,4384077602464;11,4981992203278;11,8995895400339;11,4218894719924;11,4242371665854;11,9364994907821;12,8553432284924;11,9520569008969;13,0532538116916;11,6931765787665
"TOMM5";9,97388155442035;10,5996807457778;11,3596274780798;9,89855878963147;11,1909499358211;10,5940802999933;10,4205265295593;10,4235380211449;10,5469199319553;10,16094580894;10,8091789121618;11,8689857579792;9,29784491825671;11,1450340201115;10,2475415623696;10,0534088846626;12,0412235497873;10,9577488874908;10,2044954139925;10,5498559113478;12,1184357244127;10,672225619526;11,6632926285545;10,0884448433861
"TOP1P1";7,95217203797342;8,01725047298306;7,56620208918285;7,1324158589242;7,28868365754456;8,3843008842969;8,12716003442696;7,39831808978607;7,52334867474287;8,16370452166382;7,333850485913;7,51678098340815;8,1575631091411;7,67526745101899;7,54275272892308;7,93662002879025;7,43806248955478;7,79800101820615;8,33086084847771;7,80912179775373;7,74475080691938;7,44750281933932;8,27128942422158;7,60395241691531
"TOP1P2";5,31705070864064;6,09013957015567;5,56514990321586;5,38110015407116;5,80554795842807;5,83042685189409;6,1222814559464;5,33679737637959;5,51857498537483;5,37843788437941;5,32910103427879;5,5170351648711;5,5995727949516;5,93188523251933;5,48941983790432;5,63162831669665;5,7231980137998;5,8400598364263;5,78971314295041;5,84801260787661;5,53240789430663;5,68569502295914;6,24115230472602;5,38362031306262
"TOP2A";10,9208345039293;7,28043867961951;7,93322752653583;9,85691968725616;10,1133089702179;10,8024517240722;9,08920669978534;7,82874297524652;10,6510343516486;8,81283035742489;12,0044171143421;11,6280386527471;10,2701198797651;11,7571079894046;7,85540643001144;8,04886754622087;11,0863402724682;10,4638851863812;11,5897371977191;8,9092339782265;11,8106239216998;9,70243437843715;10,0872245479906;8,63402889638833
"TOP2B";12,021877436341;11,703061345341;10,9832328789251;11,5715472059334;12,4075141929337;11,6249063989185;11,4849502082648;12,5347811023809;11,8913554684159;12,0939176166092;12,066195423211;11,7224223732475;11,6056470492987;11,8048339634974;12,0692987200954;11,6895601011871;11,8496856653579;11,5866613552529;11,6929867514454;11,4426062681851;11,4467931490986;11,1708215818599;10,6592751106319;12,7621599494285
"TOR1AIP1";11,413878965099;11,2157689343902;10,8687179531784;11,2277177042816;10,8844505394063;11,2481075405785;10,7524829666307;11,8032887169563;10,8240594650555;11,3844501428528;10,463571545651;10,442588476267;11,5286307351987;11,4429251835737;11,4996772651752;11,7015264205838;10,1461301616979;10,9025068449978;11,8391493019122;11,3098118698785;10,4470154003733;10,7573116146817;10,62996118756;11,6644442387027
"TOR2A";9,44865117652013;9,53621703678696;10,1849047458221;10,1594676608023;10,2218751633205;10,614432253968;9,66269654620064;9,67798265787038;9,76477672418033;9,53094733398548;11,5606623888003;10,9667013807229;9,51659440046233;10,1882605666687;8,84413937908981;8,48112956619535;9,93694691392896;10,7838496898843;10,6678600927566;9,0465621599993;11,6164125904125;10,4433189536401;11,0537775537285;9,56939177171476
"TOR3A";10,2275776187916;10,3545812151251;10,670880621777;10,0904168034047;11,0982665300987;10,0212894066092;11,0468258135399;11,5599656212267;11,6545105512822;9,80012300647671;11,3929226550115;10,7799766411013;10,3671932737484;10,4461599687531;10,7915116087053;10,4863541427272;10,1188618229705;9,91913078502723;10,600904825412;10,2326736154353;10,7554788330562;10,274479542458;9,95588937174416;9,88888908008466
"TP53AIP1";4,90994823297776;4,85960283643046;5,67066105793292;5,11634138665872;4,97496921595623;5,06249153186232;5,49615553891424;6,06771513864554;5,31104777600631;4,93818492555635;4,9154814139056;5,24701556347025;4,85441482646754;5,37734101267216;5,1089027484295;4,94476928515689;6,34588851408873;5,23637829174456;4,87807240069978;5,46572823329506;6,85602406324946;5,29567208250914;5,44218549063231;6,31697962093345
"TP53I3";6,90993497571767;8,32550008133019;8,01662608514639;8,18813851345772;8,71452035325193;7,63300822991256;7,9357817387879;10,1695907770781;9,94466365322786;6,87180899881964;8,92054570381284;6,62845966134877;6,83675729775236;10,0177164513148;7,39941793724112;8,29409463386958;8,39914321898847;6,93039238609499;5,91643249824429;8,27787278856157;7,54604509870586;6,66402781249733;7,23199912027195;7,98642281821256
"TP53TG1";9,67262595730996;10,3909683934125;9,95367755479686;9,48548188542683;9,72462633315437;10,0883196784744;9,88935008113018;9,40143710649501;9,82428179352416;9,71933291771005;10,0576265824691;9,44438288740462;10,4000639662912;9,63405920041491;10,5753694006404;10,2100619630449;8,83707217147251;10,8596408567886;9,62346522015469;9,68998452698786;10,2684478703987;10,1028123524746;10,3484250144999;9,41381727711883
"TPBG";9,56376061258834;9,28847241472741;7,96557985710968;6,67717476252583;8,13610302038154;6,71985334089895;12,0086719831863;6,99444768211912;10,2896525093553;8,94773546985573;8,00661154315323;8,79046058244025;8,95885649505387;12,2660896870649;8,33903156338105;10,9300048329414;11,4240799470846;8,62002583853266;7,91477595617024;10,985261942927;10,939783207493;9,43904744462888;7,83599615281873;6,31697962093345
"TPCN2";8,20795689818106;8,29579540461232;8,73218984018242;8,44975881358682;8,21921781427712;7,44944717013732;8,1927643419383;8,85312372641586;8,55853041988802;8,19410029750541;8,13613141031475;8,55760645595906;8,32086729721518;9,08556320477285;7,95076450648085;7,8548697134817;8,668185627043;8,98976025408945;8,27272485614835;7,71816164308781;8,22113643416743;9,24241000859894;8,45356340089404;8,43620268904731
"TPD52";11,4022508008174;10,5656006729987;9,80873029961822;9,61137814442881;7,55666636806024;9,25436154544246;11,0845050087395;10,0817897950023;9,62373816838872;10,9237237910532;6,13358959414707;8,8047177947441;10,796233799863;8,24232492916114;9,73301537569061;9,883646470659;10,7213023852648;8,40464409810067;10,4317765937156;8,46046146236165;9,2735022472968;9,07725633735454;7,49607644687138;6,04322255460722
"TPK1";8,34076385952273;8,52506674899189;8,81391556238063;7,98414407019844;8,61606088429431;8,66948397651503;7,82019922625253;6,75980324052648;7,9795069237025;7,81748689526143;6,89227268521779;7,73737574373656;8,85925245444437;7,74388244523136;9,56869447372048;9,58287215629796;6,2002301224214;9,28155884207238;8,47522405520778;8,74687953930348;7,44486396421506;8,08456322705396;8,28510988087683;8,75734224867128
"TPM2";12,7169716697853;12,0550536089984;10,8042638509262;11,1752437811858;12,0881225165394;10,2709168822203;9,57846071085712;11,2603200684805;12,9616097367448;11,9728952720146;13,0086995096587;11,5907843729109;10,2437297517629;10,8728523056418;11,5568713465722;11,9302639354602;11,9158477673778;12,3257252946458;8,62963877883845;10,1635862582821;10,2099758865727;10,4530692295744;10,8880944661547;14,7567332173949
"TPM3";13,4081757765966;13,1493310422561;12,9418134090879;12,5002943888496;13,440905699899;13,3638738717348;13,1524888548774;12,7056995058533;13,4215658770148;13,1662939762545;13,8042462412185;13,6859854376581;12,9230958752446;13,9357008358901;13,0445076182842;13,1329057714036;12,5875931013954;13,1152169110569;13,3431728432409;12,9180641144123;13,1835181306268;13,5557301799071;13,1703094902467;12,9497738535785
"TPP1";14,3177808496953;14,7725406095944;13,1242389296969;12,2960177539029;14,3718161496765;13,329477877921;13,4654684370472;13,6154479515161;15,2682184854099;14,9031222319253;12,0835608056816;12,7902427895703;15,5296216656156;14,5751825404235;14,156189682134;14,0529340307072;12,4494627248198;13,9816044641747;14,3910694007899;13,3949148910007;12,4072983618126;13,2921716445615;12,8636935598626;12,3155025223029
"TPP2";10,139654344747;9,83966031113042;9,86613592798411;9,98081717287261;9,80110900679145;9,99629685157722;8,63095953813241;10,8254686035037;9,91654975526657;10,0944484727053;10,6568554594211;9,99637565275703;10,0081614373774;10,1271347585248;9,8601459239711;9,70755720978165;10,0483448232119;10,6160387832191;9,75781893615773;9,71703673831939;9,83200963895637;10,7443256667103;10,5296323074765;10,4069376258026
"TPPP3";7,85821694873275;8,30434576139763;11,4273609338691;8,57746852701125;9,18605996084264;6,97133717982626;8,46437488943844;7,45069856390253;7,10734859521035;8,52179958860209;10,2016649007985;9,25417197246017;8,1575631091411;10,1281100596528;8,40048535692341;8,45215078903195;7,89434517642555;7,16896530755919;8,51333029474198;8,17699293028834;10,7818389602433;10,4873630895523;8,74055896066499;8,91297979973555
"TPRA1";10,5611356110507;10,8740948004198;10,957065392297;10,8836286088765;11,5660495816097;10,3774770018857;10,9178942093415;10,7471717810067;11,1362135562835;10,3387424418067;10,8059629969653;11,0170280007905;10,7549806370543;10,5847260929904;10,6386878385535;10,9467642341896;11,2061234890016;11,0162851873383;10,5581785831559;11,6292049206008;10,7748138904073;10,7823856122236;11,6192275515745;11,0339574741949
"TPRG1";6,47507551728338;6,43669006612861;5,69522831584842;7,0004972003379;6,1491707105398;5,34027700910811;5,97881775234988;5,29853929370983;5,38680029778967;6,32182808963548;5,05527855473085;6,5297076057984;7,20601670735163;6,55119888141968;5,68604369411628;5,63162831669665;5,62756519067796;6,39622490420045;6,18004336032172;6,5836015353246;5,92809687383054;5,46877219482561;5,87508204056967;5,45853773655824
"TPRKB";8,78338345411116;9,5125413074076;8,87229248837556;8,93674890354196;9,47852392345162;9,94296161106714;9,12679994026383;8,46198122785486;9,51539551967707;8,86550474756755;9,8210180849641;9,81009301904711;8,66554902292975;9,36109367083727;8,91503598153538;8,59739735553687;9,84839425366244;9,65448603251845;8,71197216547853;8,5992001997387;9,28254757531761;8,62504415160123;9,59661352256607;8,82996331991118
"TPR";12,1728160215298;11,2168952354917;11,0464128618068;11,6750759020453;11,2780356933766;11,6958480941204;11,1795282097195;12,1897316852893;11,7195002721369;11,4725300503547;11,7753531355355;11,6447313501981;11,5043894275291;11,607505189433;11,429376974899;11,4720911040232;11,3266794392471;10,9335272962643;11,3895237303607;11,1040274299;11,5230854556644;11,6838204878231;11,3761209905395;12,0327561412469
"TPSAB1";6,35708237949008;11,4473977095429;4,92070339038882;5,46366645213234;5,13873012820829;5,9115266849082;5,89932733765169;7,79787838777629;4,92506012820925;8,37065752806419;5,52256105651164;5,71907637657704;6,33862922223279;8,1793471927115;11,9344637400389;9,35048135256683;4,85264537923991;5,04478542527014;5,42103939861727;5,00022012600046;5,8132215060974;4,81765608690121;5,08077982984778;5,02207155769987
"TPSB2";6,70124414435386;11,7782271684582;5,2612559836264;5,38110015407116;5,13873012820829;6,12341750234033;6,33691686592796;7,95786191054375;6,00370922865739;9,20331358469675;5,67900589749127;7,32088890537137;6,40657873778456;8,91037995016439;13,2228306389437;10,7025520580475;5,19169209539176;5,93863843172272;6,22613558776075;5,46572823329506;6,3714027360257;4,91763346445466;5,9586859599257;5,52692658324553
"TPSG1";6,33205754399436;5,97203194593316;6,83400303878985;7,30114830591647;5,86197621853679;5,8717731312793;7,20118119775685;5,50274673102008;7,80240840767878;6,26026002450611;6,47970287643198;7,01373700277284;5,66718796652574;4,93767928946833;6,88140118819559;6,71634541138969;5,52048334987445;6,8329519294582;5,75537338656325;7,5816292244088;7,28513737962431;6,45488844672928;7,34375021460839;5,09050577816723
"TPST2";7,70440543213193;9,44294375612066;9,61125870856326;10,3976507519411;11,8281038189378;9,77902541226919;9,75911373683238;11,2702808093364;10,2392704908064;8,50375787016358;9,93732828703983;10,8281029084814;8,94579352479436;10,6668676964158;10,5197183344562;10,2167502038414;10,5040789130662;10,0264227641509;9,06200618049057;9,59400977272877;10,4518289529646;10,251514352914;10,5296323074765;9,36417073596495
"TPX2";11,3232053235501;8,887726425767;10,3988668243687;10,0190708269215;10,0964164221831;11,2342031646545;9,86733655030954;7,12355389381681;11,6213673232784;9,3780818896696;12,1331545480801;10,9158655197733;10,6790326268439;11,5913367859277;8,3898309726993;8,98847436619105;11,1302300763982;10,0828749599765;11,547697869427;10,3327999349958;11,931256595559;9,4488351250875;10,5296323074765;8,24378564091542
"TRA2A";10,7315447801689;10,8128394195392;11,2045974188352;11,6379340621988;10,3249075918431;10,4780894432569;11,2321267956291;10,6625645372793;10,8833372468947;10,6774903097093;11,2055209163995;10,7907316461607;10,3194734534418;10,6875193170138;10,425087032362;10,6299754986146;11,3202120808121;11,5189917905753;10,2907931001546;10,8088555748527;11,2196902515055;11,0253184869668;11,8504999621294;11,1910573777726
"TRA2B";11,9879598470256;11,7751722233015;11,907440937205;11,9132118483789;11,7461883020234;11,3342091144434;11,690633773933;12,0023776666466;12,1000739383877;11,9804933830898;12,4532307375759;11,7961421809772;11,762907295296;11,8106142979297;11,7367051198308;11,5257674625788;12,1490099238041;12,3402060021161;11,9307806828533;12,1643837002734;12,0286853233582;11,1975776818976;11,698370804578;12,5884382458816
"TRADD";10,1706379004364;10,4284061685552;10,3119173361057;9,18860428446575;10,3737879295512;10,068166945746;9,83367248115448;9,20744217313813;10,4844747576662;10,0120738021867;10,343002645804;10,1095489755564;10,5271571405401;10,5407332484322;10,7423480629438;10,6736805265196;9,58159677912916;9,12997065571219;9,54619609102892;9,8254145125223;10,2033301417966;10,4050807029078;10,4586455618694;10,2066792049522
"TRAF1";8,6735121347672;9,06866180196478;9,05320476069152;8,57102371909459;8,6092499192679;7,52797517671719;9,38430858317664;9,06980180696226;9,99332846327212;10,5921947080248;10,0339902871157;10,2037869020076;9,21104903427354;9,81094362418124;8,82585414326973;9,75298076337754;10,5232676832281;8,69311302423791;8,50074069201465;8,32575576247136;10,4284131280032;9,78750670375197;10,2745665355196;8,14478036351678
"TRAF2";10,5987859502658;9,79809778781267;8,97647393758739;8,36279531258289;10,1628302812158;8,97975166897122;8,73701554912212;9,95901636019505;10,128363133303;10,2516863249454;10,7523951176417;9,67876212139109;9,5376162672869;10,5654192119802;9,02211549832179;8,96819553690495;10,6915422954013;8,23106268018778;10,5409313341008;8,91860175425797;10,2883204972665;10,1660105600861;9,682244124772;8,04683919104733
"TRAF3IP1";9,38048607541083;9,12504272629677;9,19028634998496;9,12856186601522;8,92643270179449;9,21819974930633;9,06616951876483;9,4597660448815;9,53334246791268;8,96099410225693;9,29301210334973;9,18618748640458;9,46448705930777;9,48968122580738;9,29868561706389;9,35221964397322;8,87567987616729;8,76547863618247;8,60241733587503;9,44444674785506;9,01798063180478;9,10760632563137;9,24199856659785;9,1678313802699
"TRAF4";10,6413098592857;9,55416783281192;11,1055932457809;9,39195008013912;9,90733674748802;9,21152605742185;11,0429050359826;8,06884317193177;10,2061110794429;9,83888016978826;11,8717956187292;9,6987082570945;10,1191845693006;10,7741575006544;9,8993156460047;9,2533506084533;10,4200171488096;10,7493959984359;10,1452964638187;10,8088555748527;11,85882631705;10,7081447395566;11,0110094444697;10,799116423461
"TRAF5";8,46754128946395;8,5396014917604;8,88284719407109;8,74134437072278;8,6429853863342;6,86934259837524;8,33502235186364;9,31928252993317;9,9207495472068;8,58607187119718;9,96835732928717;6,93010331489001;8,03890703582459;8,57103060920257;8,00317129295074;7,92253257512673;9,5580904946775;8,09334809997414;8,17553358457528;8,55977224994746;8,53251384110379;8,25454734388318;7,2890079397201;8,62278707264141
"TRAIP";8,00423101071939;7,10157707472106;7,08932372045279;7,22777689631357;8,83024925550451;8,0198763380072;7,43942113975102;6,55413803955799;7,90018450728876;8,13264522754608;8,76542473920805;9,13300295639245;9,24980102227318;8,96608864334736;7,48987454663776;7,60647408359824;8,54341368384917;8,1023571489014;9,03031056815138;6,60019057249984;7,8952415746591;7,84516304454373;7,69728305514561;7,74155429661455
"TRAM2";9,72631814057915;9,42549331251971;9,65371696473167;10,3766321516257;10,0915533912885;9,56552458652618;10,1576692429455;11,1122399437852;9,55106844730551;9,74506993366804;8,84298461430256;9,82831202816893;9,33435626149272;12,347447081318;9,50127881511677;9,60490311075115;10,6098581676904;9,51064313077635;8,94941196473336;9,90126897445415;9,32868778312264;9,88851933522598;9,04576674876687;10,063795122237
"TRAP1";12,8361416794661;12,6214145421363;12,4112681185858;11,1458451628807;12,2479279761351;13,1600975652381;11,9259444704761;12,2045591227049;11,2775252340191;12,5966382891728;12,3671300192947;12,093452240431;13,2571378077202;10,9733842281113;12,4322970729816;12,6270599304227;8,72369767340179;12,9325543698298;13,2012467635157;12,127921123089;12,5491480227076;11,6113627413818;11,5554671278448;11,9508650005236
"TRAPPC2L";11,2518238206513;12,7491204118566;12,1710739448735;10,4641357895236;12,2058149320413;11,9886579906808;11,1043933394018;9,52651101624434;12,4596126443856;11,2408914936194;12,8533179973339;11,3951427265552;12,3870901747373;10,7654108887758;12,5298715257783;11,7035678595997;11,4119661359807;11,3220878280235;11,990655633639;11,1681192456926;11,4151093706933;11,8339231427938;12,1666333799903;11,4056081468583
"TRAPPC2";9,90959251867677;9,59635808074252;9,5648951633187;10,5781920538669;9,16767149670182;9,56290699369903;9,99463909464979;8,56438753131878;9,32876658075156;10,3655256458772;10,2307429597092;9,82831202816893;10,2701198797651;9,39555008124244;9,02669421463801;9,45931714950625;9,5965078113611;10,0862604246403;10,1250105878318;9,52627795255505;9,81217375286894;9,60578579367555;9,56314208668763;9,13266428971377
"TRAPPC3";11,3311633793464;11,4583909766966;11,0103752360281;10,9482226230428;11,9310092069028;11,1746380160864;11,1759524890615;11,0198500466848;10,9162977079728;10,990834311755;10,6207040872339;11,1851350931527;11,4121634941742;11,4136391451906;11,4856397173583;11,3184960189907;10,8663226577426;11,2764019445295;11,0369241124291;11,0518956963224;11,0459795563474;10,5215222921407;10,9985533807268;10,8389935287213
"TRAPPC4";9,79073576097458;10,7933397759013;10,8284325329889;10,6293048367881;11,4156695438269;10,8514983614242;10,665901346001;10,3910340050947;11,3968336429324;10,2677494058603;10,8304370143509;11,0490321591755;10,8391621418906;11,0113966560307;10,2465622608726;10,4332023983124;10,4694219252904;11,0616909521563;10,2464132183676;10,4842227050223;10,9294683415983;10,8312624958812;10,947624680073;10,7231245423253
"TRAPPC5";9,97757540740859;10,8946524652977;11,3720117398012;11,1196892019103;10,3393363496713;11,5182551930806;11,3026841740034;9,42162121452264;10,5006920209794;10,2281634733108;11,6583934991633;11,6959708434013;10,5297803570399;10,9163950990435;11,2956775188096;10,9841956116171;11,8079833977156;10,341755007412;10,0234546924635;11,0051386713379;11,7835209562961;11,0112474443457;12,1932903737243;11,0094354107321
"TRAPPC9";11,5589368901517;11,0276874353929;10,9968679047574;9,71554319384297;10,5093873531734;10,7778523643758;10,376020700641;10,317605006874;10,7291115064928;11,7285932671062;10,709438026841;10,4187482611643;12,0276163524328;9,33765563848979;10,3154247278087;10,6534026220719;9,5965078113611;10,88123310255;11,4214684567917;9,92466073072515;10,2972637385796;11,1876022163456;10,4249040348176;11,0924836135964
"TRIB3";9,91345467517461;10,6539184157348;10,4422321939035;11,0370848718251;12,7439587655092;10,8579136744704;10,1828373184908;10,7743059646449;10,6585952307476;9,64472205802413;10,6979175851685;10,7770950420605;11,8650928289116;8,46033631410957;11,0602284799367;13,1075634068297;13,0843204677122;10,6681625190429;11,4380015578065;10,893448046811;10,2128147105102;10,0367155160371;9,34411172238806;8,90141024390177
